"sample","assigned_subtype","max_score","DIF","IMR","MES","PRO"
"57904f56-c3b6-4e82-84f2-70b47173d7bc.rna_seq.augmented_star_gene_counts.tsv","PRO",0.761168162947006,0.521738444454012,0.317767167255931,0.271781286998649,0.761168162947006
"62c68df4-4b67-4c05-9cf4-f0f2e878b59e.rna_seq.augmented_star_gene_counts.tsv","MES",0.765168615952519,0.312462158632529,0.706187034949935,0.765168615952519,0.723914267065667
"4ca1b467-0af2-4867-bd68-28bcb2cb1264.rna_seq.augmented_star_gene_counts.tsv","MES",0.712069454590047,0.46030814892293,0.573066126148061,0.712069454590047,0.539815627057751
"a08f5098-e161-40dd-b807-216cf71ebcce.rna_seq.augmented_star_gene_counts.tsv","DIF",0.652842208548333,0.652842208548333,0.61600764850417,0.180966661705384,0.105076598865537
"dca2da37-67cd-408e-a2da-325550471381.rna_seq.augmented_star_gene_counts.tsv","IMR",0.700412971395867,0.597553743118185,0.700412971395867,0.624450444379481,0.553286537160732
"37cd0a64-830c-417b-8df6-71408fa87ecd.rna_seq.augmented_star_gene_counts.tsv","MES",0.875160795901863,0.437719233107969,0.430367176089868,0.875160795901863,0.745635138416208
"03c8e4fe-1e07-4ea3-a154-c17c2e8af508.rna_seq.augmented_star_gene_counts.tsv","IMR",0.766769712927656,0.618637507769618,0.766769712927656,0.688246255677504,0.339214986860847
"b6984d71-6903-423e-a1b0-e98ccc3be29f.rna_seq.augmented_star_gene_counts.tsv","IMR",0.869023306995745,0.532878261749374,0.869023306995745,0.819045566758805,0.404435609274242
"ac2d95d8-5495-476e-860c-5c646b3b740e.rna_seq.augmented_star_gene_counts.tsv","MES",0.754864133441689,0.680687793347137,0.646095626574526,0.754864133441689,0.46047218154086
"109c4aee-66f6-4015-8fab-969bd538fd61.rna_seq.augmented_star_gene_counts.tsv","MES",0.768082976445019,0.359886993349215,0.512792528575367,0.768082976445019,0.67058724853419
"7370550b-9232-4382-ba1c-5d3ff2a69da1.rna_seq.augmented_star_gene_counts.tsv","DIF",0.804925690775635,0.804925690775635,0.56134212665582,0.286847792101288,0.24341983986829
"d9b8df95-099e-400e-895d-9f2d5ce4f348.rna_seq.augmented_star_gene_counts.tsv","IMR",0.83144814478241,0.587700916065682,0.83144814478241,0.375498752629582,0.156417953643635
"fa7c3641-365e-469d-86fd-2e6de18e49fc.rna_seq.augmented_star_gene_counts.tsv","IMR",0.648259086281837,0.627875846981556,0.648259086281837,0.598171607465844,0.514444745306897
"03752bc9-46d3-4f39-8313-3050134be0db.rna_seq.augmented_star_gene_counts.tsv","PRO",0.603307670894455,0.477878737735809,0.582649212759428,0.557578736324227,0.603307670894455
"21d6ea46-7964-4c21-8829-13f2cfd99829.rna_seq.augmented_star_gene_counts.tsv","IMR",0.807890501175624,0.690940866403188,0.807890501175624,0.534308906892021,0.330555850373138
"c3955ac8-3d67-448a-9cdd-683afd745ffa.rna_seq.augmented_star_gene_counts.tsv","IMR",0.808743487594769,0.750611762265111,0.808743487594769,0.400089357635508,0.177365515190784
"cad2eb6b-0dff-4e52-9d0e-baf5f4997089.rna_seq.augmented_star_gene_counts.tsv","IMR",0.713974456436143,0.505445920769033,0.713974456436143,0.337921915940081,0.316010801903778
"91ce2bbd-b743-4250-98c3-42fec28b9d49.rna_seq.augmented_star_gene_counts.tsv","MES",0.679037823725923,0.520349729025803,0.656463182413808,0.679037823725923,0.439441613885073
"6ec47cac-85ce-4536-a51d-346a0e281261.rna_seq.augmented_star_gene_counts.tsv","IMR",0.821319719958144,0.623751645238026,0.821319719958144,0.180727044361978,0.112770829955646
"fdf2c36f-0cee-44d6-8d80-2717b9d044bb.rna_seq.augmented_star_gene_counts.tsv","IMR",1,0.619731303770032,1,0.765885950200113,0.310457796907409
"5e46819c-e79e-496f-9903-82b5c155a78b.rna_seq.augmented_star_gene_counts.tsv","IMR",0.839954626342735,0.514213484238661,0.839954626342735,0.450319257537569,0.247432660156101
"5257902c-d131-4599-aa89-6a318efb0586.rna_seq.augmented_star_gene_counts.tsv","DIF",1,1,0.572693678073347,0.591486249186889,0.2191663265927
"50c62016-a463-4dba-a179-146df17fb5dd.rna_seq.augmented_star_gene_counts.tsv","PRO",0.718875944392306,0.269001837235691,0.241710795816335,0.291143745407082,0.718875944392306
"f9e43abb-04fc-45c2-9a74-61a2bea4eeec.rna_seq.augmented_star_gene_counts.tsv","DIF",0.7575053981525,0.7575053981525,0.51861245915136,0.181357778667035,0.172348662079167
"b4388ff2-9482-41b4-a80b-a361ec3ef4d8.rna_seq.augmented_star_gene_counts.tsv","PRO",0.762479613776971,0.351186637177123,0.303411965955355,0.675987201906792,0.762479613776971
"6670929c-6c96-4256-affa-910687f99a45.rna_seq.augmented_star_gene_counts.tsv","IMR",0.743558698915447,0.544359681049115,0.743558698915447,0.244450759029794,0.664842642006202
"525a600e-544a-436f-926e-522ad287f188.rna_seq.augmented_star_gene_counts.tsv","PRO",0.746357559055522,0.5498199959476,0.221338453647233,0.48744215841958,0.746357559055522
"a2e43a42-ba42-4666-8431-47d4dc22dba2.rna_seq.augmented_star_gene_counts.tsv","DIF",0.655859955005765,0.655859955005765,0.548510643666327,0.175977045593389,0.188541416811575
"d59c9b4d-960f-4fd7-9a78-6b3bd9d31e06.rna_seq.augmented_star_gene_counts.tsv","DIF",0.805866946178522,0.805866946178522,0.469373104125696,0.395082337098645,0.213679067956364
"d7735ff1-203e-4a8b-b189-e36fa25da887.rna_seq.augmented_star_gene_counts.tsv","PRO",1,0.255315548047277,0.472536312566713,0.58438740166211,1
"6311e779-54f1-4b2e-b3f0-488145efbd02.rna_seq.augmented_star_gene_counts.tsv","IMR",0.727198875290459,0.590872194551908,0.727198875290459,0.314205064131877,0.434844250750748
"6f9bb9a5-b2d8-42c1-94fc-05eb778c1f0d.rna_seq.augmented_star_gene_counts.tsv","DIF",0.632398262648592,0.632398262648592,0.518850763907818,0.594029179753522,0.567835761743841
"d905f784-10c0-466f-b2a9-58b12bf69e1d.rna_seq.augmented_star_gene_counts.tsv","IMR",0.704337395342178,0.679813032839568,0.704337395342178,0.550132224412303,0.528635254378657
"ad4b3bef-a8f4-47ca-b0a2-e7a7dbb0ecdc.rna_seq.augmented_star_gene_counts.tsv","IMR",0.757822963013045,0.741431847376461,0.757822963013045,0.548381072098,0.245418785936885
"807a3beb-0dfc-42b6-9995-1c93b73ce349.rna_seq.augmented_star_gene_counts.tsv","MES",0.747638120034414,0.730377913777279,0.705032206059877,0.747638120034414,0.374104030808811
"c3482424-68d5-43cd-a75c-a1cefa68e6d0.rna_seq.augmented_star_gene_counts.tsv","DIF",0.840790073094182,0.840790073094182,0.68525335860931,0.730334129807905,0.233069785283078
"13e069ad-b3f9-48e6-93f8-24060058ed43.rna_seq.augmented_star_gene_counts.tsv","IMR",0.810380417672824,0.526575514481017,0.810380417672824,0.38648186427355,0.55817989430131
"24fb0a8d-34f2-4cac-9b8c-03c2503a34fd.rna_seq.augmented_star_gene_counts.tsv","MES",0.817025478162288,0.528036874389575,0.520646710363783,0.817025478162288,0.448927220327304
"8b8aae66-3fb7-4875-81e3-601ccbc3bb82.rna_seq.augmented_star_gene_counts.tsv","IMR",0.869041977389883,0.633142791310465,0.869041977389883,0.673709121763883,0.238780555276656
"4793d6ae-2289-4825-9d9b-5b217a0837e5.rna_seq.augmented_star_gene_counts.tsv","IMR",0.680089455925323,0.499644159095675,0.680089455925323,0.439427856827873,0.356190529827572
"4d8ce68c-cba9-44e2-be95-477c938fdd73.rna_seq.augmented_star_gene_counts.tsv","DIF",0.822861165348064,0.822861165348064,0.574229734507463,0.625061464151722,0.413015419497819
"03462bef-e22d-42c1-8360-f2a3404e698d.rna_seq.augmented_star_gene_counts.tsv","MES",0.879076889302653,0.488613844926555,0.822658968296774,0.879076889302653,0.550971677005591
"9ae61124-172b-4d16-aadc-bc7c096002cf.rna_seq.augmented_star_gene_counts.tsv","DIF",0.669801511722932,0.669801511722932,0.489943692644799,0.114124594478146,0.37909969115041
"2458e827-5ac6-4d31-8ad4-b335e7f787cd.rna_seq.augmented_star_gene_counts.tsv","DIF",0.686169701764947,0.686169701764947,0.508641243663897,0.655375483049128,0.468717491297757
"00d52735-8d5a-405b-a26f-52a4f1ab6df8.rna_seq.augmented_star_gene_counts.tsv","IMR",0.877396109014503,0.483640290512797,0.877396109014503,0.465245793665818,0.426820092312466
"94e50abd-1c5d-4267-b36e-25d229716049.rna_seq.augmented_star_gene_counts.tsv","DIF",0.811376748970768,0.811376748970768,0.378225807977352,0.549310877128015,0.303226278265508
"532e54f3-48e3-466f-8d1c-61f62fe31cc4.rna_seq.augmented_star_gene_counts.tsv","PRO",0.79751199287649,0.433998747392494,0.559824955866182,0.678130336216066,0.79751199287649
"88e85e7b-16f4-484a-8f20-541f0900ff44.rna_seq.augmented_star_gene_counts.tsv","DIF",0.911810543894076,0.911810543894076,0.622121568108973,0.676127464211755,0.393046963380877
"7de8593c-b0fc-4a23-a1e9-9a066502777b.rna_seq.augmented_star_gene_counts.tsv","DIF",0.588838152423685,0.588838152423685,0.561456032763198,0.512993836319252,0.476737571028341
"f6e55165-bb0d-4bb1-9f72-f29d355b7b8d.rna_seq.augmented_star_gene_counts.tsv","IMR",0.801340874175026,0.534008547934472,0.801340874175026,0.610864738935593,0.355829990210656
"d6472bd0-b4e2-4ed1-a892-e1702c195dc7.rna_seq.augmented_star_gene_counts.tsv","DIF",0.448847858511824,0.448847858511824,0.341721111555986,0.188217324667279,0.256895918404837
"06bfef84-bc96-4d26-a658-3da2432dd948.rna_seq.augmented_star_gene_counts.tsv","DIF",0.866862872403247,0.866862872403247,0.531322529299564,0.294249472431675,0.264215422460728
"e7ae8300-261d-4bea-9ecd-3d7f551daefc.rna_seq.augmented_star_gene_counts.tsv","IMR",0.763693453713976,0.70500135394896,0.763693453713976,0.700804635664764,0.356381428150749
"5d9a6911-c16e-4b16-8d56-2b99a9fbce3f.rna_seq.augmented_star_gene_counts.tsv","DIF",0.624235945962006,0.624235945962006,0.498344555333758,0.389836234214129,0.393329731316055
"4d444647-db80-41e2-b7dd-148690e2b3c2.rna_seq.augmented_star_gene_counts.tsv","MES",0.767445676457317,0.537767449526673,0.673948059564523,0.767445676457317,0.573200301310803
"ecf72b78-167b-4353-87bd-ca38c7c1d0a0.rna_seq.augmented_star_gene_counts.tsv","IMR",0.715839673137699,0.537411232514961,0.715839673137699,0.467925019828382,0.562023543237536
"3906ba4a-96da-4833-a237-b402ffe42da5.rna_seq.augmented_star_gene_counts.tsv","DIF",0.857310191742457,0.857310191742457,0.659180423711425,0.551462647927561,0.315164004789288
"793b24af-b8e0-4ecd-a07a-5710a4cb67bc.rna_seq.augmented_star_gene_counts.tsv","DIF",0.767829266995281,0.767829266995281,0.672643767126334,0.00954500058470325,0.0925113883916234
"f5f0cecd-ef58-47e5-a8e9-0788d7f00248.rna_seq.augmented_star_gene_counts.tsv","DIF",0.838164554837293,0.838164554837293,0.67505618199047,0.573415651448677,0.181057715026872
"7ac150f1-a758-4259-b65d-52e51bc3fb1f.rna_seq.augmented_star_gene_counts.tsv","PRO",0.795038754131669,0.433711805250429,0.611559031470244,0.490783775715053,0.795038754131669
"0328fb2d-b622-4d82-b5a5-674d30212caa.rna_seq.augmented_star_gene_counts.tsv","MES",0.806725031749386,0.505664117727465,0.734987704669014,0.806725031749386,0.680887906866542
"1e36ddde-f989-45b5-a887-d7c6ac41aaeb.rna_seq.augmented_star_gene_counts.tsv","IMR",0.962867413577513,0.533316412872395,0.962867413577513,0.412233085846611,0.501793104354354
"1730a0a1-8a5a-4532-a35e-4e4db4a4b4b6.rna_seq.augmented_star_gene_counts.tsv","DIF",0.716104056705552,0.716104056705552,0.56413004216098,0.336230580243811,0.456192574469389
"861aa222-1133-4423-9746-6a0d1b8e5163.rna_seq.augmented_star_gene_counts.tsv","PRO",0.670845454183709,0.477201920885004,0.314424989795533,0.393667447048093,0.670845454183709
"8e1e205e-342c-4434-a78d-fc206a85003d.rna_seq.augmented_star_gene_counts.tsv","PRO",0.890168775129287,0.288834275337198,0.580362954351524,0.861895975742579,0.890168775129287
"1155a6cd-3dce-40d1-a498-d9843ab20901.rna_seq.augmented_star_gene_counts.tsv","PRO",0.571105690327014,0.437116866081304,0.500885197107772,0.436506043564726,0.571105690327014
"de46493c-07c7-4884-9361-8ab7d5cd0a72.rna_seq.augmented_star_gene_counts.tsv","DIF",0.766914924961241,0.766914924961241,0.463906942835633,0.527292619296156,0.271623520411061
"9502e51f-a360-4ca0-92fa-70f78ecf9b04.rna_seq.augmented_star_gene_counts.tsv","IMR",0.819711358063819,0.677024600245497,0.819711358063819,0.494315070929286,0.513214259406961
"d34ab5f4-ced0-436d-be8e-28f8f58e228d.rna_seq.augmented_star_gene_counts.tsv","DIF",0.914158145834842,0.914158145834842,0.573651945487431,0.463075228897813,0.120960150488373
"0538f774-31e5-4f0f-868e-c651a2551cb3.rna_seq.augmented_star_gene_counts.tsv","DIF",0.972038593417816,0.972038593417816,0.593497251161414,0.303262017949766,0.18352499467889
"412e9725-b56c-4b7b-b6cb-6d32ccddb96d.rna_seq.augmented_star_gene_counts.tsv","PRO",0.898496085621162,0.265985609699069,0.277640547799609,0.581515736281953,0.898496085621162
"676462aa-e44e-4f39-a9cb-222e8815bdfc.rna_seq.augmented_star_gene_counts.tsv","IMR",0.689979274267435,0.296782626256342,0.689979274267435,0.365984424083228,0.459094423848709
"68021dd4-be26-40e0-b69d-de199b6ea838.rna_seq.augmented_star_gene_counts.tsv","PRO",0.867499048097953,0.221969772956251,0.371619409363132,0.446078191857955,0.867499048097953
"ad063208-3c51-45f6-88c8-0a802df75182.rna_seq.augmented_star_gene_counts.tsv","IMR",0.814335559617588,0.665225727150963,0.814335559617588,0.652408028851271,0.269496918816529
"fb2b534e-f659-4f1f-8f03-7be4818b3547.rna_seq.augmented_star_gene_counts.tsv","PRO",0.758969593126444,0.34382017039632,0.585311997992479,0.40628479026391,0.758969593126444
"ba7d73f8-16bf-493c-bb33-9121ceda8a89.rna_seq.augmented_star_gene_counts.tsv","IMR",0.716951240270089,0.630634316198632,0.716951240270089,0.408546741076398,0.596480900857837
"876a27db-292d-49f1-80b9-da35cb0cb186.rna_seq.augmented_star_gene_counts.tsv","PRO",0.701829516651344,0.386409431864926,0.511265294208166,0.464889587595638,0.701829516651344
"278dc83a-1488-4a81-8e24-56b784c77796.rna_seq.augmented_star_gene_counts.tsv","MES",0.992888232367789,0.582283810315452,0.710473727629255,0.992888232367789,0.689492971432043
"23d2011e-aab7-4dda-b818-55d6fa86503b.rna_seq.augmented_star_gene_counts.tsv","PRO",0.836059652829135,0.192121360222573,0.180195055176726,0.528087844170684,0.836059652829135
"f691c28c-5b0d-4b28-8b05-030dd07a2b13.rna_seq.augmented_star_gene_counts.tsv","MES",0.726748519406382,0.383257864656359,0.670416602916367,0.726748519406382,0.633767101389026
"22a0a810-bcf2-4e89-aa7d-bcbdbf88fb82.rna_seq.augmented_star_gene_counts.tsv","DIF",0.838358991184569,0.838358991184569,0.741052338928999,0.411906205678299,0.243086351576408
"037a7fa8-e684-4548-805c-845c3df9e188.rna_seq.augmented_star_gene_counts.tsv","DIF",0.758819965815072,0.758819965815072,0.513531367832359,0.0978700271882716,0.228228376093367
"e5122ef6-16e7-4c8b-882c-737ace21f6a1.rna_seq.augmented_star_gene_counts.tsv","MES",0.908667153377132,0.556376998572095,0.712660850549009,0.908667153377132,0.616976955647577
"1c955b7d-6c23-4f92-83d5-d5420d3e6d22.rna_seq.augmented_star_gene_counts.tsv","PRO",0.82594715402199,0.39995464971314,0.515011298649582,0.66046015389024,0.82594715402199
"b44c4388-8fd4-4d11-90f9-bd7497707b73.rna_seq.augmented_star_gene_counts.tsv","DIF",0.647130352835885,0.647130352835885,0.52504522380655,0.420478369971253,0.595747868575042
"ba187e93-15e0-4681-9c0f-f4d346cfe1a8.rna_seq.augmented_star_gene_counts.tsv","IMR",0.605431457595388,0.447382111099308,0.605431457595388,0.52227939461612,0.474891246542941
"767664c5-0307-4a70-aaea-6601aa45e546.rna_seq.augmented_star_gene_counts.tsv","PRO",0.722566670390376,0.39078329076549,0.535752053410056,0.667941154710628,0.722566670390376
"78c61237-b889-4cb8-bb8e-eacd33b3538f.rna_seq.augmented_star_gene_counts.tsv","PRO",0.89217810130657,0.185792244561752,0.305512800999594,0.635934382640555,0.89217810130657
"d94d6def-9d09-4ef8-8fd7-7866664d20dd.rna_seq.augmented_star_gene_counts.tsv","MES",0.86648483273274,0.477953382662185,0.558978243647837,0.86648483273274,0.550435917749471
"04f0900d-efc7-498d-a8eb-aea677094877.rna_seq.augmented_star_gene_counts.tsv","DIF",0.869537319136657,0.869537319136657,0.408177001869853,0.832870701159321,0.410109883819103
"ce797402-bbd4-4ad0-8b02-b44d6b30f70e.rna_seq.augmented_star_gene_counts.tsv","MES",0.813639266763977,0.80160588904409,0.594362766968191,0.813639266763977,0.53746218855217
"72e3b5ff-0679-4d43-a7c2-697635faa1fc.rna_seq.augmented_star_gene_counts.tsv","DIF",0.721960910921563,0.721960910921563,0.543196584557445,0.673363426961737,0.396156798909232
"1d39253a-1714-4371-942f-98acaf24a4f9.rna_seq.augmented_star_gene_counts.tsv","MES",0.748155849686557,0.640639329454589,0.675944978486062,0.748155849686557,0.384722463322206
"bf0b1fa1-16b5-44ed-bbdd-535835f2c4e9.rna_seq.augmented_star_gene_counts.tsv","DIF",0.63198848424485,0.63198848424485,0.357780153721852,0.598786284654711,0.611241369947559
"3245bf16-6e24-4585-86c3-6eebac80d2c9.rna_seq.augmented_star_gene_counts.tsv","DIF",0.979907543676494,0.979907543676494,0.652727771833127,0.540875415676742,0.161956160375161
"21ff9928-00f0-4b96-8d70-35e9bfad5d40.rna_seq.augmented_star_gene_counts.tsv","PRO",0.785427956393148,0.260855938961021,0.353098528357121,0.548319123649039,0.785427956393148
"846a9737-f1d2-4c15-8023-360f22805491.rna_seq.augmented_star_gene_counts.tsv","PRO",0.540217382300785,0.504141383944666,0.519718578872462,0.530341303250283,0.540217382300785
"62bea110-bff8-4d67-a920-77d3f2d85d13.rna_seq.augmented_star_gene_counts.tsv","MES",0.676192327016477,0.443935953724549,0.391049825727491,0.676192327016477,0.577529748068831
"0b6de433-c314-478c-93bc-2961355b43ce.rna_seq.augmented_star_gene_counts.tsv","DIF",0.786867382813266,0.786867382813266,0.731597802762742,0.592531501622865,0.357711028951185
"e4345410-d8f9-498c-b4fe-d6e951bd1f9c.rna_seq.augmented_star_gene_counts.tsv","PRO",0.69421805916728,0.327483460567427,0.520435145365833,0.404646123740742,0.69421805916728
"d779f8e6-b653-4d7e-bfa4-729b9caf329d.rna_seq.augmented_star_gene_counts.tsv","PRO",0.476993404071209,0.393063937913163,0.188230015291284,0.235800169253196,0.476993404071209
"eb300488-c9f0-4cb4-9bf5-00fc749360b9.rna_seq.augmented_star_gene_counts.tsv","DIF",0.759549265637255,0.759549265637255,0.689764256842359,0.576084917883491,0.386538863940702
"59fd8143-0e82-4c16-acb3-c54e518248fb.rna_seq.augmented_star_gene_counts.tsv","DIF",0.678116100759017,0.678116100759017,0.541991229295251,0.58812622751342,0.488872735316855
"cac17859-2779-4a77-98b7-3c6e392f0f1e.rna_seq.augmented_star_gene_counts.tsv","DIF",0.74417811563584,0.74417811563584,0.70638529951718,0.232405356156338,0.300902902403177
"8e3391f6-45fe-43c4-8b3d-2d247e75e223.rna_seq.augmented_star_gene_counts.tsv","DIF",0.786894679813608,0.786894679813608,0.768992762802188,0.293669214282648,0.287035605833269
"f08b0e14-26ec-4a08-8668-66d0137d72b1.rna_seq.augmented_star_gene_counts.tsv","DIF",0.834276153778559,0.834276153778559,0.395440145933345,0.409780724711587,0.365326191211821
"c5de138c-103d-4a75-a2eb-7279c1046d0d.rna_seq.augmented_star_gene_counts.tsv","PRO",0.907705664974263,0.26830816492296,0.115172093274662,0.335095188827405,0.907705664974263
"e2282ea0-e21f-439d-899b-55a42119cd50.rna_seq.augmented_star_gene_counts.tsv","IMR",0.776979677081514,0.673607442954002,0.776979677081514,0.505219413443749,0.347490489127662
"e0359ee9-8ff1-4f46-9d5e-6dd51f0d7d6a.rna_seq.augmented_star_gene_counts.tsv","MES",0.662344215600192,0.42738066111287,0.557223331876059,0.662344215600192,0.611948495840569
"e8725b9d-f94d-4206-bb2b-4f67ad48487a.rna_seq.augmented_star_gene_counts.tsv","PRO",0.616769074637229,0.480894833741692,0.529636348612915,0.48145404224702,0.616769074637229
"161a0325-0f8a-4d41-be34-6740025c4435.rna_seq.augmented_star_gene_counts.tsv","IMR",0.637378803316786,0.351525233720534,0.637378803316786,0.410505272950641,0.587981401379107
"2d1f87db-68ea-4a99-beab-ac630a5b407a.rna_seq.augmented_star_gene_counts.tsv","MES",0.866551108712417,0.389506488905545,0.65324011385784,0.866551108712417,0.747892611729306
"7477b82e-dc6c-4bf4-ba14-b7d33a867161.rna_seq.augmented_star_gene_counts.tsv","MES",0.756107915657932,0.444442088110068,0.411676063187802,0.756107915657932,0.603864356223202
"4f1e300b-a17e-4226-ab42-802c382ac826.rna_seq.augmented_star_gene_counts.tsv","IMR",0.610953332997278,0.439101646873278,0.610953332997278,0.275283089385635,0.610818474046197
"b7b8a33a-46af-4ae9-aea3-a8d18d27c0ab.rna_seq.augmented_star_gene_counts.tsv","DIF",0.75501114343013,0.75501114343013,0.731494548961522,0.612174214293731,0.456678674545008
"6e7487d8-ad27-46b8-9a50-eab558676946.rna_seq.augmented_star_gene_counts.tsv","PRO",0.674489876753507,0.400060911970987,0.570915037857784,0.48151409442167,0.674489876753507
"880f1d5d-52b1-494c-83ed-164437af010f.rna_seq.augmented_star_gene_counts.tsv","DIF",0.682436510765613,0.682436510765613,0.548438260841157,0.242509594313801,0.32072289023007
"e945ff79-76d6-4466-a346-82305415a268.rna_seq.augmented_star_gene_counts.tsv","DIF",0.741397012244103,0.741397012244103,0.650678368168276,0.354236603623182,0.347135442164106
"505c0f45-5452-4d4c-aecf-35d78b41a3b4.rna_seq.augmented_star_gene_counts.tsv","MES",0.757587255707704,0.478571813222871,0.657106480734722,0.757587255707704,0.603880721592835
"40578293-a4b2-449e-bcdb-f6ae9bfbc3e2.rna_seq.augmented_star_gene_counts.tsv","PRO",0.549425814122551,0.496362416490614,0.213321119427387,0.398919861559617,0.549425814122551
"c584aa52-c1dd-4397-8dea-0b7a36ab1f54.rna_seq.augmented_star_gene_counts.tsv","PRO",0.964569444814763,0.203051199467336,0.192645042524276,0.62978341352992,0.964569444814763
"2b12b5be-f274-4a43-b69b-24b736e2bcac.rna_seq.augmented_star_gene_counts.tsv","PRO",0.532534526683053,0.387363981526831,0.286462032787829,0.175266904115757,0.532534526683053
"216248b8-0db2-464b-ab1d-0253d71dc54d.rna_seq.augmented_star_gene_counts.tsv","DIF",0.707451283095755,0.707451283095755,0.580875686537382,0.70404941795454,0.565622076698234
"30351cfc-3af6-45bb-9106-9a1fc6ae7bcc.rna_seq.augmented_star_gene_counts.tsv","PRO",0.775554596296517,0.309293788415727,0.249143735418771,0.452616343942582,0.775554596296517
"02d00dd6-708d-46a9-b885-d6d14eed564d.rna_seq.augmented_star_gene_counts.tsv","MES",0.54553290527853,0.41206592207231,0.458933149205755,0.54553290527853,0.485020490501201
"86f6b100-9d37-4a8a-b3c5-03ec17f83559.rna_seq.augmented_star_gene_counts.tsv","PRO",0.531683131409604,0.508364162632278,0.400703100053453,0.256284972105576,0.531683131409604
"53eaeb7f-a3c6-46df-b1ff-fb40cb84912e.rna_seq.augmented_star_gene_counts.tsv","IMR",0.792506972895943,0.734258952729289,0.792506972895943,0.37672193730161,0.368417330134723
"f6e1478c-72b3-45ae-a328-bba09df4a0a5.rna_seq.augmented_star_gene_counts.tsv","DIF",0.780331083721613,0.780331083721613,0.607119076974847,0.276965501034847,0.169018774930386
"7e2f7b6d-46d7-4b37-86d8-354da4408713.rna_seq.augmented_star_gene_counts.tsv","DIF",0.630564480240032,0.630564480240032,0.518977345416167,0.456845343354128,0.498707928150333
"51b41730-a7f8-4b00-9f17-808c5057077f.rna_seq.augmented_star_gene_counts.tsv","DIF",0.790196860155357,0.790196860155357,0.538434953312618,0.301522661904496,0.284704926756948
"d329a391-79e4-4ce0-b335-0e8a4074ba58.rna_seq.augmented_star_gene_counts.tsv","DIF",0.716554592957438,0.716554592957438,0.571319333769211,0.311807310044864,0.319940671069168
"61b94289-2f3d-45ab-94d9-80278e53da3b.rna_seq.augmented_star_gene_counts.tsv","DIF",0.902507167144248,0.902507167144248,0.67787908935673,0.586090904962805,0.22118153975266
"6965bf9d-d903-428d-91f1-c240967edb77.rna_seq.augmented_star_gene_counts.tsv","IMR",0.703453759795327,0.606134164668367,0.703453759795327,0.308728095524942,0.139667127596045
"299f99cd-e2df-4266-a488-4f8f48aa68d9.rna_seq.augmented_star_gene_counts.tsv","DIF",0.751434346750781,0.751434346750781,0.704070814862768,0.171652625408955,0.0624772064776422
"f25d516a-d4ea-4f89-9f6e-9f41c1634505.rna_seq.augmented_star_gene_counts.tsv","IMR",0.746139549662748,0.558551342970889,0.746139549662748,0.449105559213088,0.52797060404851
"53d87f0d-55f7-473d-b5ec-ccf8d1447ec0.rna_seq.augmented_star_gene_counts.tsv","MES",0.76815213695958,0.671827515073158,0.701854153553909,0.76815213695958,0.513694474190262
"08a88278-e3c9-4646-8d9f-6913ba17a009.rna_seq.augmented_star_gene_counts.tsv","IMR",0.897374128914701,0.508895088766572,0.897374128914701,0.367621617434591,0.500962531912083
"b9ac701c-5ec1-49bb-b988-7799a603981d.rna_seq.augmented_star_gene_counts.tsv","DIF",0.63710558501516,0.63710558501516,0.631468642362413,0.388475357335958,0.247972493222916
"99fea937-9d25-46e5-8fcf-b8319d0fa002.rna_seq.augmented_star_gene_counts.tsv","IMR",0.696451638759453,0.65801497165745,0.696451638759453,0.54913286825601,0.521218525660085
"d9d0bbf5-4b7e-471b-9481-fe3706d480ab.rna_seq.augmented_star_gene_counts.tsv","DIF",0.903470565415517,0.903470565415517,0.50211490039076,0.207392442180926,0.0374860465582291
"137283ac-bd8f-424a-bf5b-e70b05b6a3e9.rna_seq.augmented_star_gene_counts.tsv","IMR",0.699155278952194,0.602692567350192,0.699155278952194,0.566571319302847,0.266868042001472
"b849f8c0-4937-4e95-bfc7-c8da9340d021.rna_seq.augmented_star_gene_counts.tsv","IMR",0.76165246495107,0.407087469110515,0.76165246495107,0.351808688465567,0.604994601682391
